city,longitude,latitude,date1,pop1,tem1,date2,pop2,tem2,date3,pop3,tem3,date4,pop4,tem4,date5,pop5,tem5,pop_mean,tem_mean,nom_hotel,url_hotel,coordonnes_hotel,note_hotel,description_hotel
Lille,3.0635282,50.6365654,2024-06-22 00:00:00,0.0,14.31,2024-06-23 00:00:00,0.0,12.16,2024-06-24 00:00:00,0.0,13.46,2024-06-25 00:00:00,0.0,16.38,2024-06-26 00:00:00,0.0,19.14,0.0,15.09,ibis Lille Centre Gares,https://www.booking.com/hotel/fr/ibis-lille-centre-gares.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDHNlYXJjaF9saWxsZUgNWANojAGIAQGYAQ24AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4AojA2LMGwAIB0gIkYjZiMzJlYTctMjlmNS00MGU5LTllYTgtZWEzY2Y3NTQ1NGQ32AIE4AIB&ucfs=1&arphpl=1&checkin=2024-06-28&checkout=2024-06-30&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=57&sr_order=popularity&nflt=ht_id%3D204&srpvid=eb5806047f23007a&srepoch=1719017481&all_sr_blocks=53751105_94487834_2_34_0&highlighted_blocks=53751105_94487834_2_34_0&matching_block_id=53751105_94487834_2_34_0&sr_pri_blocks=53751105_94487834_2_34_0__16100&from=searchresults,"50.63470383,3.07080008","7,6","Situé à 100 mètres de la gare de Lille Flandres et à moins de 10 minutes à pied de la gare de Lille Europe, l'ibis Lille Centre Gares vous propose une réception ouverte 24h/24, un ascenseur, une terrasse et une connexion Wi-Fi gratuite dans l'ensemble de ses locaux. Le centre de congrès Lille Grand Palais se trouve à 650 mètres.

Les chambres de l'ibis Lille Centre Gares sont dotées d'une télévision à écran plat, d'un téléphone et d'un bureau. Leur salle de bains privative est pourvue d'une douche et de toilettes.

L'hôtel sert chaque jour un petit-déjeuner buffet composé de plats sucrés et salés, comme des œufs, de la salade de fruits, des yaourts et des jus de fruit. Des viennoiseries cuites sur place et des madeleines fraîches sont aussi proposées, ainsi qu'une boisson chaude et un fruit à emporter. En dehors des horaires réguliers, vous aurez la possibilité de déguster un petit-déjeuner plus léger à partir de 4h00.

Le restaurant ibis Kitchen propose une cuisine française traditionnelle. Des coffres-forts sont disponibles sur demande et vous pourrez également profiter de 3 salles de réunion.

L'ibis Lille Centre Gares se trouve à 8 km de l'aéroport de Lille-Lesquin et à 1 km du Vieux-Lille. Un parking privé est accessible moyennant des frais supplémentaires et sous réserve de disponibilité.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,9 pour un séjour à deux. 


Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.

En voir plus"
Lille,3.0635282,50.6365654,2024-06-22 00:00:00,0.0,14.31,2024-06-23 00:00:00,0.0,12.16,2024-06-24 00:00:00,0.0,13.46,2024-06-25 00:00:00,0.0,16.38,2024-06-26 00:00:00,0.0,19.14,0.0,15.09,ibis Lille Centre Grand Palais,https://www.booking.com/hotel/fr/ibis-lille-centre-grand-palais.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDHNlYXJjaF9saWxsZUgNWANojAGIAQGYAQ24AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4ArzF2LMGwAIB0gIkNTgyYTdjNTYtNmJhZi00OTYyLTk3ZTUtNmUyZjQ5NjkzMWM12AIE4AIB&ucfs=1&arphpl=1&checkin=2024-06-28&checkout=2024-06-30&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=69&sr_order=popularity&nflt=ht_id%3D204&srpvid=e8c1075e2e5d006e&srepoch=1719018173&all_sr_blocks=126577301_94585712_2_42_0&highlighted_blocks=126577301_94585712_2_42_0&matching_block_id=126577301_94585712_2_42_0&sr_pri_blocks=126577301_94585712_2_42_0__17577&from_sustainable_property_sr=1&from=searchresults,"50.63319849,3.07447681","8,2","L'ibis Lille Centre Grand Palais est situé à Lille, à moins de 300 mètres de la station de métro Mairie de Lille et à 550 mètres du centre de conventions Lille Grand Palais. Il propose une connexion Wi-Fi gratuite et une réception ouverte 24h/24.

Affichant un intérieur moderne, toutes les chambres comprennent un bureau et une salle de bains privative.

Chaque matin, vous savourerez un petit-déjeuner buffet composé de mets sucrés et salés, tels que des œufs, de la salade de fruits, des yaourts et des jus de fruits. Des viennoiseries cuites sur place et des madeleines fraîches sont aussi proposées, ainsi qu'une boisson chaude et un fruit à emporter. En dehors des horaires du buffet, un petit-déjeuner plus léger est disponible à partir de 4h00. Par ailleurs, vous pourrez prendre un verre et déguster une collation au bar sur place.

Vous séjournerez à 400 mètres du Zénith de Lille et à 1,5 km du centre de conventions Nouveau Siècle. Enfin, l'ibis Lille Centre Grand Palais se trouve à 7 km de l'aéroport de Lille-Lesquin et à 9 km du stade Pierre Mauroy.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,6 pour un séjour à deux. 


Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.

En voir plus"
Lille,3.0635282,50.6365654,2024-06-22 00:00:00,0.0,14.31,2024-06-23 00:00:00,0.0,12.16,2024-06-24 00:00:00,0.0,13.46,2024-06-25 00:00:00,0.0,16.38,2024-06-26 00:00:00,0.0,19.14,0.0,15.09,ibis Styles Lille Centre Gare Beffroi,https://www.booking.com/hotel/fr/ibis-styles-lille-centre-gare-beffroi.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDHNlYXJjaF9saWxsZUgNWANojAGIAQGYAQ24AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4AojA2LMGwAIB0gIkYjZiMzJlYTctMjlmNS00MGU5LTllYTgtZWEzY2Y3NTQ1NGQ32AIE4AIB&ucfs=1&arphpl=1&checkin=2024-06-28&checkout=2024-06-30&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=56&sr_order=popularity&nflt=ht_id%3D204&srpvid=eb5806047f23007a&srepoch=1719017481&all_sr_blocks=4588501_94267665_2_33_0&highlighted_blocks=4588501_94267665_2_33_0&matching_block_id=4588501_94267665_2_33_0&sr_pri_blocks=4588501_94267665_2_33_0__17980&from=searchresults,"50.63238245,3.06794286","7,8","L’ibis Styles Lille Centre Gare Beffroi vous accueille dans le centre-ville de Lille, à 600 mètres des gares de Lille-Europe et de Lille-Flandres. Le centre des congrès Lille Grand Palais et le complexe Nouveau Siècle se trouvent à 1 km.

Toutes les chambres comprennent une télévision à écran plat, une connexion Wi-Fi gratuite et une salle d’eau privative.

Chaque matin, le petit-déjeuner vous sera servi. Vous pourrez vous détendre avec une boisson dans le bar sur place. Des événements d’entreprise peuvent être organisés dans les 3 salles de réunion modernes.

Le quartier commerçant et d’affaires Euralille se trouve à 10 minutes de marche. Vous rejoindrez le stade Pierre-Mauroy en 15 minutes de route.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,0 pour un séjour à deux. 


Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.

En voir plus"
Marseille,5.3699525,43.2961743,2024-06-22 00:00:00,0.0,22.42,2024-06-23 00:00:00,0.0,18.78,2024-06-24 00:00:00,0.0,19.33,2024-06-25 00:00:00,0.0,20.9,2024-06-26 00:00:00,0.0,21.2,0.0,20.526000000000003,Aparthotel Adagio Access Marseille Saint Charles,https://www.booking.com/hotel/fr/adagio-city-aparthotel-marseille-saint-charles.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgEaIwBiAEBmAENuAEKyAEF2AEB6AEB-AEDiAIBqAIDuAKFwNizBsACAdICJGVkOGFiZDg5LWQ3YjAtNDExMC04ZjRmLTNmODEwNjgwMDhhNdgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-06-28&checkout=2024-06-30&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&nflt=ht_id%3D204&srpvid=d89906021b4a0061&srepoch=1719017478&all_sr_blocks=17724707_94318041_2_2_0&highlighted_blocks=17724707_94318041_2_2_0&matching_block_id=17724707_94318041_2_2_0&sr_pri_blocks=17724707_94318041_2_2_0__30550&from_sustainable_property_sr=1&from=searchresults,"43.30459067,5.38194090","7,5","L'Aparthotel Adagio Access Marseille Saint Charles propose des hébergements spacieux, à seulement 100 mètres de la gare Saint-Charles. Vous séjournerez à seulement 10 minutes à pied du centre-ville de Marseille.

Les studios et appartements modernes et climatisés disposent d'une connexion Wi-Fi gratuite et sont desservis par un ascenseur. La cuisine ou kitchenette entièrement équipée dispose d'un micro-ondes et d'un réfrigérateur.

Chaque matin, un petit-déjeuner buffet est servi dans la salle à manger. Les enfants âgés de 4 à 11 ans bénéficient d'une réduction.

L’établissement dispose également d’une réception ouverte 24h/24.

Cet hôtel respectueux de l'environnement se trouve à 20 minutes de marche du Vieux-Port de Marseille et du palais Longchamp. Enfin, l'aéroport de Marseille-Provence est situé à 26 km et desservi par une navette locale.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,3 pour un séjour à deux. 


Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.

En voir plus"
Marseille,5.3699525,43.2961743,2024-06-22 00:00:00,0.0,22.42,2024-06-23 00:00:00,0.0,18.78,2024-06-24 00:00:00,0.0,19.33,2024-06-25 00:00:00,0.0,20.9,2024-06-26 00:00:00,0.0,21.2,0.0,20.526000000000003,Appart'City Classic Marseille Euromed,https://www.booking.com/hotel/fr/appart-city-marseille-euromed.fr.html?aid=304142&label=gen173bo-1DCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgDaIwBiAEBmAENuAEKyAEF2AED6AEB-AEDiAIBmAICqAIDuALHyNizBsACAdICJGU0NDJiNWVlLTQwMzktNGVkZi04MjA4LTBlZmQ2MjRkMzg5MdgCBOACAQ&ucfs=1&arphpl=1&checkin=2024-06-28&checkout=2024-06-30&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=27&sr_order=popularity&nflt=ht_id%3D204&srpvid=17c8082367ee0044&srepoch=1719018569&all_sr_blocks=45026401_394302937_0_2_0&highlighted_blocks=45026401_394302937_0_2_0&matching_block_id=45026401_394302937_0_2_0&sr_pri_blocks=45026401_394302937_0_2_0__29700&from_sustainable_property_sr=1&from=searchresults,"43.31481320,5.36946510","7,5","Situé à Marseille, l'Appart'City Classic Marseille Euromed propose des hébergements indépendants non-fumeurs, à 350 mètres de 2 arrêts de tramway permettant de rejoindre le Vieux-Port et la gare. Vous pourrez profiter gratuitement d'une connexion Internet par fibre optique.

Offrant une vue sur la ville, tous les logements disposent d'un bureau et d'une télévision à écran plat. Leur salle de bains privative est pourvue d'un sèche-cheveux et d'une douche.

Pour la préparation de vos repas, chaque hébergement comprend une kitchenette équipée d'un micro-ondes, d'ustensiles de cuisine et d'un réfrigérateur. Un petit-déjeuner buffet est servi tous les matins moyennant des frais supplémentaires. Il se compose d'une variété de pains incluant du pain sans gluten, de viennoiseries, de boissons chaudes et froides, de salade de fruits, de fruits frais, de fromages ainsi que de yaourts.

Vous séjournerez à 7 km de la plage du Prado et à 4 km de la basilique Notre-Dame de la Garde. Le centre commercial Terrasses du Port et le port maritime sont accessibles en 10 minutes à pied. Enfin, un parking privé est disponible sur place, sur demande et moyennant des frais supplémentaires. 


Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.

En voir plus"
Marseille,5.3699525,43.2961743,2024-06-22 00:00:00,0.0,22.42,2024-06-23 00:00:00,0.0,18.78,2024-06-24 00:00:00,0.0,19.33,2024-06-25 00:00:00,0.0,20.9,2024-06-26 00:00:00,0.0,21.2,0.0,20.526000000000003,Appart'City Confort Marseille Centre Prado Vélodrome,https://www.booking.com/hotel/fr/seven-urban-suites.fr.html?aid=304142&label=gen173bo-1DCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgDaIwBiAEBmAENuAEKyAEF2AED6AEB-AEDiAIBmAICqAIDuALHyNizBsACAdICJGU0NDJiNWVlLTQwMzktNGVkZi04MjA4LTBlZmQ2MjRkMzg5MdgCBOACAQ&ucfs=1&arphpl=1&checkin=2024-06-28&checkout=2024-06-30&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=30&sr_order=popularity&nflt=ht_id%3D204&srpvid=17c8082367ee0044&srepoch=1719018569&all_sr_blocks=35955501_88927438_2_2_0&highlighted_blocks=35955501_88927438_2_2_0&matching_block_id=35955501_88927438_2_2_0&sr_pri_blocks=35955501_88927438_2_2_0__46600&from_sustainable_property_sr=1&from=searchresults,"43.27985540,5.39049600","7,7","L'Appart'City Confort Marseille Centre Prado Vélodrome est situé à seulement 200 mètres de la station de métro Périer, qui mène directement au centre de Marseille, au musée des civilisations de l'Europe et de la Méditerranée(MuCEM) et au vieux port. Le Palais des congrès et le stade Vélodrome se trouvent à proximité de l'établissement.

Les hébergements de style contemporain sont équipés d'une télévision à écran LCD. Chaque chambre, suite et studio comprend également une salle de bains privative avec des articles de toilette gratuits.

Le matin, vous dégusterez un petit-déjeuner buffet dans la salle à manger. La réception est quant à elle ouverte 24h/24. Vous profiterez aussi gratuitement d'une connexion Wi-Fi, ainsi que des ordinateurs dans la salle de divertissements et de l'espace Nespresso.

Enfin, l'Appart'City Confort Marseille Centre Prado Vélodrome bénéficie d'un emplacement idéal, à seulement 4 stations de métro de la gare Saint-Charles. De plus, vous disposerez d'un parking moyennant des frais supplémentaires.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,1 pour un séjour à deux. 


Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.

En voir plus"
Marseille,5.3699525,43.2961743,2024-06-22 00:00:00,0.0,22.42,2024-06-23 00:00:00,0.0,18.78,2024-06-24 00:00:00,0.0,19.33,2024-06-25 00:00:00,0.0,20.9,2024-06-26 00:00:00,0.0,21.2,0.0,20.526000000000003,B&B HOTEL Marseille Centre Vieux Port,https://www.booking.com/hotel/fr/ibis-marseille-centre-bourse.fr.html?aid=304142&label=gen173bo-1DCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgDaIwBiAEBmAENuAEKyAEF2AED6AEB-AEDiAIBmAICqAIDuALHyNizBsACAdICJGU0NDJiNWVlLTQwMzktNGVkZi04MjA4LTBlZmQ2MjRkMzg5MdgCBOACAQ&ucfs=1&arphpl=1&checkin=2024-06-28&checkout=2024-06-30&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=40&sr_order=popularity&nflt=ht_id%3D204&srpvid=17c8082367ee0044&srepoch=1719018569&all_sr_blocks=53758607_94487876_2_2_0&highlighted_blocks=53758607_94487876_2_2_0&matching_block_id=53758607_94487876_2_2_0&sr_pri_blocks=53758607_94487876_2_2_0__48290&from_sustainable_property_sr=1&from=searchresults,"43.29940622,5.37272416","7,3","Vous pouvez bénéficier d'une réduction Genius dans l'établissement B&B HOTEL Marseille Centre Vieux Port ! Connectez-vous pour économiser.
Situé à seulement 500 mètres du Vieux-Port, le B&B HOTEL Marseille Centre Vieux Port propose un hébergement moderne au cœur de Marseille. Il dispose d'une réception ouverte 24h/24, d'un salon commun avec la télévision Canal+ et d'une connexion Wi-Fi gratuite dans l'ensemble de ses locaux.

Les chambres sont toutes équipées d'une télévision à écran plat. Leur salle de bains privative est pourvue d'une douche et d'un sèche-cheveux.

Le petit-déjeuner est servi du lundi au vendredi à partir de 6h30. à 10 heures, et le week-end de 7h30 à 10h30.

Après une journée de visites, vous pourrez vous détendre au bar de l'hôtel. Des livres et des jeux de société sont disponibles sur place. Sur demande, vous pourrez acheter des billets de transports en commun à la réception.

La vue Notre-Dame de la Garde se trouve à seulement 2,2 km et le parc des expositions du Palais du Faro est à 2 km. Marseille Saint-Charles se trouve à 15 minutes à pied, tandis que l'aéroport de Marseille-Marignane est à 25 km.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,5 pour un séjour à deux. 


Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.

En voir plus"
Marseille,5.3699525,43.2961743,2024-06-22 00:00:00,0.0,22.42,2024-06-23 00:00:00,0.0,18.78,2024-06-24 00:00:00,0.0,19.33,2024-06-25 00:00:00,0.0,20.9,2024-06-26 00:00:00,0.0,21.2,0.0,20.526000000000003,B&B HOTEL Marseille La Valentine Porte d'Aubagne,https://www.booking.com/hotel/fr/ibis-marseille-est-la-valentine.fr.html?aid=304142&label=gen173bo-1DCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgDaIwBiAEBmAENuAEKyAEF2AED6AEB-AEDiAIBmAICqAIDuALHyNizBsACAdICJGU0NDJiNWVlLTQwMzktNGVkZi04MjA4LTBlZmQ2MjRkMzg5MdgCBOACAQ&ucfs=1&arphpl=1&checkin=2024-06-28&checkout=2024-06-30&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=31&sr_order=popularity&nflt=ht_id%3D204&srpvid=17c8082367ee0044&srepoch=1719018569&all_sr_blocks=53751407_94487835_2_2_0&highlighted_blocks=53751407_94487835_2_2_0&matching_block_id=53751407_94487835_2_2_0&sr_pri_blocks=53751407_94487835_2_2_0__30800&from=searchresults,"43.28968350,5.49546140","7,7","Vous pouvez bénéficier d'une réduction Genius dans l'établissement B&B HOTEL Marseille La Valentine Porte d'Aubagne ! Connectez-vous pour économiser.
Situé à 18 km des Calanques de Cassis et du port, le B&B HOTEL Marseille La Valentine Porte d'Aubagne propose un restaurant-grill (ouvert du lundi au vendredi), un bar et une terrasse. Les chambres climatisées comprennent une télévision par satellite à écran LCD.

Les hébergements chauffés du B&B HOTEL Marseille La Valentine Porte d'Aubagne disposent d'une salle de bains privative avec sèche-cheveux. Gratuit Une connexion Wi-Fi est disponible gratuitement.

Un petit-déjeuner buffet composé de plats sucrés et salés tels que des œufs, de la salade de fruits, des yaourts et des jus de fruits est servi tous les jours. Des viennoiseries cuites sur place et des madeleines françaises fraîches sont également proposées, ainsi qu'une boisson chaude et un fruit à emporter. En dehors des heures normales de petit-déjeuner, vous pourrez également profiter d'une option plus légère, disponible à partir de 4h00.

La réception ouverte 24h/24 met à votre disposition des journaux et un coffre-fort. Dans les environs, vous pourrez jouer au tennis et au golf.

L'hôtel se trouve à 10 km de la gare Saint-Charles et à 30 km de l'aéroport de Marseille-Marignane. Un parking privé est disponible gratuitement sur place. 


Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.

En voir plus"
Marseille,5.3699525,43.2961743,2024-06-22 00:00:00,0.0,22.42,2024-06-23 00:00:00,0.0,18.78,2024-06-24 00:00:00,0.0,19.33,2024-06-25 00:00:00,0.0,20.9,2024-06-26 00:00:00,0.0,21.2,0.0,20.526000000000003,B&B HOTEL Marseille La Valentine St Menet,https://www.booking.com/hotel/fr/b-b-marseille-la-valentine-st-menet.fr.html?aid=304142&label=gen173bo-1DCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgDaIwBiAEBmAENuAEKyAEF2AED6AEB-AEDiAIBmAICqAIDuALHyNizBsACAdICJGU0NDJiNWVlLTQwMzktNGVkZi04MjA4LTBlZmQ2MjRkMzg5MdgCBOACAQ&ucfs=1&arphpl=1&checkin=2024-06-28&checkout=2024-06-30&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=29&sr_order=popularity&nflt=ht_id%3D204&srpvid=17c8082367ee0044&srepoch=1719018569&all_sr_blocks=293215001_109495949_2_0_0&highlighted_blocks=293215001_109495949_2_0_0&matching_block_id=293215001_109495949_2_0_0&sr_pri_blocks=293215001_109495949_2_0_0__28400&from=searchresults,"43.28774506,5.51083886","7,2","Situé à Marseille, à 12 km de la station de métro Castellane, le B&B HOTEL Marseille La Valentine St Menet offre une vue sur la montagne. Cet hôtel 2 étoiles comporte des chambres climatisées pourvues d’une salle de bains privative et d’une connexion Wi-Fi gratuite. Cet établissement non-fumeurs se trouve à 11 km de la station de métro La Timone.

Toutes les chambres disposent d’une armoire. Tous les hébergements sont dotés d'un bureau et d'une télévision à écran plat.

L’établissement possède une terrasse bien exposée.

Le parc des expositions et centre de conventions Marseille Chanot ainsi que la station de métro Rond-Point du Prado se trouvent à 12 km du B&B HOTEL Marseille La Valentine St Menet. L’aéroport le plus proche, celui de Marseille-Provence, est situé à 35 km de l’hôtel. 


Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.

En voir plus"
Marseille,5.3699525,43.2961743,2024-06-22 00:00:00,0.0,22.42,2024-06-23 00:00:00,0.0,18.78,2024-06-24 00:00:00,0.0,19.33,2024-06-25 00:00:00,0.0,20.9,2024-06-26 00:00:00,0.0,21.2,0.0,20.526000000000003,B&B HOTEL Marseille Les Ports,https://www.booking.com/hotel/fr/b-amp-b-marseille-les-ports.fr.html?aid=304142&label=gen173bo-1DCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgDaIwBiAEBmAENuAEKyAEF2AED6AEB-AEDiAIBmAICqAIDuALHyNizBsACAdICJGU0NDJiNWVlLTQwMzktNGVkZi04MjA4LTBlZmQ2MjRkMzg5MdgCBOACAQ&ucfs=1&arphpl=1&checkin=2024-06-28&checkout=2024-06-30&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=32&sr_order=popularity&nflt=ht_id%3D204&srpvid=17c8082367ee0044&srepoch=1719018569&all_sr_blocks=177502301_90953557_0_0_0&highlighted_blocks=177502301_90953557_0_0_0&matching_block_id=177502301_90953557_0_0_0&sr_pri_blocks=177502301_90953557_0_0_0__28600&from_sustainable_property_sr=1&from=searchresults,"43.32519569,5.36434707","7,6","Doté d'une connexion Wi-Fi gratuite, le B & B Hôtel Marseille Les Ports est situé à Marseille, à 3,4 km du Vieux-Port. Accessibles en bus, le palais Longchamp, le musée des civilisations de l'Europe et de la Méditerranée et le centre commercial Les Terrasses du Port se trouvent à moins de 4 km.

Insonorisées, toutes les chambres comprennent la climatisation, un bureau, une télévision par câble à écran plat, ainsi qu'une salle de bains privative avec une douche et des serviettes.

Moyennant des frais supplémentaires, vous pourrez savourer un petit-déjeuner chaque matin, avec du pain frais et des produits Country Farm et Georgelin. Sur place, vous disposerez également de distributeurs automatiques de boissons et de collations.

Vous séjournerez à 2,8 km de la gare de Marseille Saint-Charles et à 10 km du stade Orange Vélodrome. L'aéroport de Marseille-Provence est quant à lui accessible en 20 minutes de voiture du B & B Hôtel Marseille Les Ports. Enfin, vous bénéficierez d'un parking privé sur place moyennant des frais supplémentaires. 


Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.

En voir plus"
Marseille,5.3699525,43.2961743,2024-06-22 00:00:00,0.0,22.42,2024-06-23 00:00:00,0.0,18.78,2024-06-24 00:00:00,0.0,19.33,2024-06-25 00:00:00,0.0,20.9,2024-06-26 00:00:00,0.0,21.2,0.0,20.526000000000003,B&B HOTEL Marseille Parc Chanot,https://www.booking.com/hotel/fr/ibis-budget-marseille-prado.fr.html?aid=304142&label=gen173bo-1DCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgDaIwBiAEBmAENuAEKyAEF2AED6AEB-AEDiAIBmAICqAIDuALHyNizBsACAdICJGU0NDJiNWVlLTQwMzktNGVkZi04MjA4LTBlZmQ2MjRkMzg5MdgCBOACAQ&ucfs=1&arphpl=1&checkin=2024-06-28&checkout=2024-06-30&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=36&sr_order=popularity&nflt=ht_id%3D204&srpvid=17c8082367ee0044&srepoch=1719018569&all_sr_blocks=65373705_94499332_0_2_0&highlighted_blocks=65373705_94499332_0_2_0&matching_block_id=65373705_94499332_0_2_0&sr_pri_blocks=65373705_94499332_0_2_0__46150&from=searchresults,"43.27456537,5.39351143","7,2","Le B&B HOTEL Marseille Parc Chanot se trouve à Marseille. Une connexion Wi-Fi est disponible gratuitement dans l’ensemble de l’établissement. Toutes les chambres disposent de la climatisation et d’une télévision par satellite. La salle de bains privative est pourvue d’une douche. Du matériel de repassage est également à votre disposition.

Le B&B Hotel Marseille Parc Chanot possède une réception ouverte 24h/24 et une terrasse. Vous pourrez acheter des boissons au distributeur automatique.

L’entrée de l’hôtel se trouve au 7 boulevard Latil, 13008 Marseille.

L'accès à la station Total est fermé pour cause de travaux. L'entrée du parking est étroite et a une hauteur maximale de 1,90 mètre.

L'hôtel se trouve à 400 mètres du rond-point du Prado, 1 km du stade Vélodrome et 1,5 km de Castellane. L’aéroport de Marseille-Provence est situé à 28 km.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,0 pour un séjour à deux. 


Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.

En voir plus"
Marseille,5.3699525,43.2961743,2024-06-22 00:00:00,0.0,22.42,2024-06-23 00:00:00,0.0,18.78,2024-06-24 00:00:00,0.0,19.33,2024-06-25 00:00:00,0.0,20.9,2024-06-26 00:00:00,0.0,21.2,0.0,20.526000000000003,B&B HOTEL Marseille Prado Parc des Expositions,https://www.booking.com/hotel/fr/ibis-marseille-prado-velodrome.fr.html?aid=304142&label=gen173bo-1DCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgDaIwBiAEBmAENuAEKyAEF2AED6AEB-AEDiAIBmAICqAIDuALHyNizBsACAdICJGU0NDJiNWVlLTQwMzktNGVkZi04MjA4LTBlZmQ2MjRkMzg5MdgCBOACAQ&ucfs=1&arphpl=1&checkin=2024-06-28&checkout=2024-06-30&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=35&sr_order=popularity&nflt=ht_id%3D204&srpvid=17c8082367ee0044&srepoch=1719018569&all_sr_blocks=50662804_94484538_2_2_0&highlighted_blocks=50662804_94484538_2_2_0&matching_block_id=50662804_94484538_2_2_0&sr_pri_blocks=50662804_94484538_2_2_0__50600&from=searchresults,"43.27951389,5.38918138","7,3","Vous pouvez bénéficier d'une réduction Genius dans l'établissement B&B HOTEL Marseille Prado Parc des Expositions ! Connectez-vous pour économiser.
Situé à Marseille, à 3 km de la plage du Prado Nord, le B&B HOTEL Marseille Prado Parc des Expositions offre une vue sur le jardin. Doté d’un salon commun, cet hôtel 3 étoiles propose des chambres climatisées avec une connexion Wi-Fi gratuite et une salle de bains privative. Cet hôtel avec vue sur la ville possède une terrasse et une réception ouverte 24h/24.

Toutes les chambres comprennent un bureau et une télévision à écran plat. Les serviettes de toilette et le linge de lit sont fournis dans toutes les chambres.

L’établissement sert un petit-déjeuner buffet chaque matin.

Parmi les lieux d’intérêt à proximité du B&B HOTEL Marseille Prado Parc des Expositions, vous trouverez la station de métro Castellane, le parc des expositions/centre de conventions Marseille Chanot et la station de métro Rond-Point du Prado. L’aéroport Marseille-Provence, le plus proche, est situé à 24 km de l’hôtel.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,1 pour un séjour à deux. 


Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.

En voir plus"
